id,slug,name,branch,level,position_type,province,city,parent_office_id
o859,vice-mayor-of-lantapan-bukidnon-o859,"Vice Mayor of Lantapan, Bukidnon",executive,city,elected,BUKIDNON,LANTAPAN,o832
o860,vice-mayor-of-libona-bukidnon-o860,"Vice Mayor of Libona, Bukidnon",executive,city,elected,BUKIDNON,LIBONA,o832
o861,vice-mayor-of-sumilao-bukidnon-o861,"Vice Mayor of Sumilao, Bukidnon",executive,city,elected,BUKIDNON,SUMILAO,o832
o862,vice-mayor-of-quezon-bukidnon-o862,"Vice Mayor of Quezon, Bukidnon",executive,city,elected,BUKIDNON,QUEZON,o832
o863,vice-mayor-of-kadingilan-bukidnon-o863,"Vice Mayor of Kadingilan, Bukidnon",executive,city,elected,BUKIDNON,KADINGILAN,o832
o864,vice-mayor-of-valencia-bukidnon-o864,"Vice Mayor of Valencia, Bukidnon",executive,city,elected,BUKIDNON,VALENCIA,o832
o865,vice-mayor-of-damulog-bukidnon-o865,"Vice Mayor of Damulog, Bukidnon",executive,city,elected,BUKIDNON,DAMULOG,o832
o866,vice-mayor-of-baungon-bukidnon-o866,"Vice Mayor of Baungon, Bukidnon",executive,city,elected,BUKIDNON,BAUNGON,o832
o867,vice-mayor-of-malaybalay-bukidnon-o867,"Vice Mayor of Malaybalay, Bukidnon",executive,city,elected,BUKIDNON,MALAYBALAY,o832
o868,vice-mayor-of-manolo-fortich-bukidnon-o868,"Vice Mayor of Manolo Fortich, Bukidnon",executive,city,elected,BUKIDNON,MANOLO FORTICH,o832
o869,vice-mayor-of-talakag-bukidnon-o869,"Vice Mayor of Talakag, Bukidnon",executive,city,elected,BUKIDNON,TALAKAG,o832
o870,vice-mayor-of-cabanglasan-bukidnon-o870,"Vice Mayor of Cabanglasan, Bukidnon",executive,city,elected,BUKIDNON,CABANGLASAN,o832
o871,vice-mayor-of-kalilangan-bukidnon-o871,"Vice Mayor of Kalilangan, Bukidnon",executive,city,elected,BUKIDNON,KALILANGAN,o832
o872,vice-mayor-of-malitbog-bukidnon-o872,"Vice Mayor of Malitbog, Bukidnon",executive,city,elected,BUKIDNON,MALITBOG,o832
o873,vice-mayor-of-don-carlos-bukidnon-o873,"Vice Mayor of Don Carlos, Bukidnon",executive,city,elected,BUKIDNON,DON CARLOS,o832
o874,vice-mayor-of-impasug-ong-bukidnon-o874,"Vice Mayor of Impasug Ong, Bukidnon",executive,city,elected,BUKIDNON,IMPASUG ONG,o832
o875,vice-mayor-of-kitaotao-bukidnon-o875,"Vice Mayor of Kitaotao, Bukidnon",executive,city,elected,BUKIDNON,KITAOTAO,o832
o876,vice-mayor-of-maramag-bukidnon-o876,"Vice Mayor of Maramag, Bukidnon",executive,city,elected,BUKIDNON,MARAMAG,o832
o877,vice-mayor-of-san-fernando-bukidnon-o877,"Vice Mayor of San Fernando, Bukidnon",executive,city,elected,BUKIDNON,SAN FERNANDO,o832
o878,vice-mayor-of-pangantucan-bukidnon-o878,"Vice Mayor of Pangantucan, Bukidnon",executive,city,elected,BUKIDNON,PANGANTUCAN,o832
o879,vice-mayor-of-kibawe-bukidnon-o879,"Vice Mayor of Kibawe, Bukidnon",executive,city,elected,BUKIDNON,KIBAWE,o832
o880,councilor-of-guiguinto-bulacan-o880,"Councilor of Guiguinto, Bulacan",legislative,city,elected,BULACAN,GUIGUINTO,o904
o881,councilor-of-meycauayan-bulacan-o881,"Councilor of Meycauayan, Bulacan",legislative,city,elected,BULACAN,MEYCAUAYAN,o904
o882,councilor-of-san-jose-del-monte-bulacan-o882,"Councilor of San Jose Del Monte, Bulacan",legislative,city,elected,BULACAN,SAN JOSE DEL MONTE,o904
o883,councilor-of-angat-bulacan-o883,"Councilor of Angat, Bulacan",legislative,city,elected,BULACAN,ANGAT,o904
o884,councilor-of-malolos-bulacan-o884,"Councilor of Malolos, Bulacan",legislative,city,elected,BULACAN,MALOLOS,o904
o885,councilor-of-marilao-bulacan-o885,"Councilor of Marilao, Bulacan",legislative,city,elected,BULACAN,MARILAO,o904
o886,councilor-of-dona-remedios-trinidad-bulacan-o886,"Councilor of Dona Remedios Trinidad, Bulacan",legislative,city,elected,BULACAN,DONA REMEDIOS TRINIDAD,o904
o887,councilor-of-san-rafael-bulacan-o887,"Councilor of San Rafael, Bulacan",legislative,city,elected,BULACAN,SAN RAFAEL,o904
o888,councilor-of-bocaue-bulacan-o888,"Councilor of Bocaue, Bulacan",legislative,city,elected,BULACAN,BOCAUE,o904
o889,councilor-of-pandi-bulacan-o889,"Councilor of Pandi, Bulacan",legislative,city,elected,BULACAN,PANDI,o904
o890,councilor-of-san-ildefonso-bulacan-o890,"Councilor of San Ildefonso, Bulacan",legislative,city,elected,BULACAN,SAN ILDEFONSO,o904
o891,councilor-of-calumpit-bulacan-o891,"Councilor of Calumpit, Bulacan",legislative,city,elected,BULACAN,CALUMPIT,o904
o892,councilor-of-hagonoy-bulacan-o892,"Councilor of Hagonoy, Bulacan",legislative,city,elected,BULACAN,HAGONOY,o904
o893,councilor-of-plaridel-bulacan-o893,"Councilor of Plaridel, Bulacan",legislative,city,elected,BULACAN,PLARIDEL,o904
o894,councilor-of-bustos-bulacan-o894,"Councilor of Bustos, Bulacan",legislative,city,elected,BULACAN,BUSTOS,o904
o895,councilor-of-san-miguel-bulacan-o895,"Councilor of San Miguel, Bulacan",legislative,city,elected,BULACAN,SAN MIGUEL,o904
o896,councilor-of-santa-maria-bulacan-o896,"Councilor of Santa Maria, Bulacan",legislative,city,elected,BULACAN,SANTA MARIA,o904
o897,councilor-of-pulilan-bulacan-o897,"Councilor of Pulilan, Bulacan",legislative,city,elected,BULACAN,PULILAN,o904
o898,councilor-of-obando-bulacan-o898,"Councilor of Obando, Bulacan",legislative,city,elected,BULACAN,OBANDO,o904
o899,councilor-of-bulacan-bulacan-o899,"Councilor of Bulacan, Bulacan",legislative,city,elected,BULACAN,BULACAN,o904
o900,councilor-of-baliuag-bulacan-o900,"Councilor of Baliuag, Bulacan",legislative,city,elected,BULACAN,BALIUAG,o904
o901,councilor-of-norzagaray-bulacan-o901,"Councilor of Norzagaray, Bulacan",legislative,city,elected,BULACAN,NORZAGARAY,o904
o902,councilor-of-balagtas-bulacan-o902,"Councilor of Balagtas, Bulacan",legislative,city,elected,BULACAN,BALAGTAS,o904
o903,councilor-of-paombong-bulacan-o903,"Councilor of Paombong, Bulacan",legislative,city,elected,BULACAN,PAOMBONG,o904
o904,governor-of-bulacan-o904,Governor of Bulacan,executive,provincial,elected,BULACAN,,
o905,mayor-of-meycauayan-bulacan-o905,"Mayor of Meycauayan, Bulacan",executive,city,elected,BULACAN,MEYCAUAYAN,o904
o906,mayor-of-pandi-bulacan-o906,"Mayor of Pandi, Bulacan",executive,city,elected,BULACAN,PANDI,o904
o907,mayor-of-pulilan-bulacan-o907,"Mayor of Pulilan, Bulacan",executive,city,elected,BULACAN,PULILAN,o904
o908,mayor-of-balagtas-bulacan-o908,"Mayor of Balagtas, Bulacan",executive,city,elected,BULACAN,BALAGTAS,o904
o909,mayor-of-guiguinto-bulacan-o909,"Mayor of Guiguinto, Bulacan",executive,city,elected,BULACAN,GUIGUINTO,o904
o910,mayor-of-angat-bulacan-o910,"Mayor of Angat, Bulacan",executive,city,elected,BULACAN,ANGAT,o904
o911,mayor-of-malolos-bulacan-o911,"Mayor of Malolos, Bulacan",executive,city,elected,BULACAN,MALOLOS,o904
o912,mayor-of-marilao-bulacan-o912,"Mayor of Marilao, Bulacan",executive,city,elected,BULACAN,MARILAO,o904
o913,mayor-of-san-ildefonso-bulacan-o913,"Mayor of San Ildefonso, Bulacan",executive,city,elected,BULACAN,SAN ILDEFONSO,o904
o914,mayor-of-paombong-bulacan-o914,"Mayor of Paombong, Bulacan",executive,city,elected,BULACAN,PAOMBONG,o904
o915,mayor-of-obando-bulacan-o915,"Mayor of Obando, Bulacan",executive,city,elected,BULACAN,OBANDO,o904
o916,mayor-of-norzagaray-bulacan-o916,"Mayor of Norzagaray, Bulacan",executive,city,elected,BULACAN,NORZAGARAY,o904
o917,mayor-of-bulacan-bulacan-o917,"Mayor of Bulacan, Bulacan",executive,city,elected,BULACAN,BULACAN,o904
o918,mayor-of-hagonoy-bulacan-o918,"Mayor of Hagonoy, Bulacan",executive,city,elected,BULACAN,HAGONOY,o904
o919,mayor-of-calumpit-bulacan-o919,"Mayor of Calumpit, Bulacan",executive,city,elected,BULACAN,CALUMPIT,o904
o920,mayor-of-dona-remedios-trinidad-bulacan-o920,"Mayor of Dona Remedios Trinidad, Bulacan",executive,city,elected,BULACAN,DONA REMEDIOS TRINIDAD,o904
o921,mayor-of-santa-maria-bulacan-o921,"Mayor of Santa Maria, Bulacan",executive,city,elected,BULACAN,SANTA MARIA,o904
o922,mayor-of-bustos-bulacan-o922,"Mayor of Bustos, Bulacan",executive,city,elected,BULACAN,BUSTOS,o904
o923,mayor-of-san-jose-del-monte-bulacan-o923,"Mayor of San Jose Del Monte, Bulacan",executive,city,elected,BULACAN,SAN JOSE DEL MONTE,o904
o924,mayor-of-baliuag-bulacan-o924,"Mayor of Baliuag, Bulacan",executive,city,elected,BULACAN,BALIUAG,o904
o925,mayor-of-san-miguel-bulacan-o925,"Mayor of San Miguel, Bulacan",executive,city,elected,BULACAN,SAN MIGUEL,o904
o926,mayor-of-san-rafael-bulacan-o926,"Mayor of San Rafael, Bulacan",executive,city,elected,BULACAN,SAN RAFAEL,o904
o927,mayor-of-bocaue-bulacan-o927,"Mayor of Bocaue, Bulacan",executive,city,elected,BULACAN,BOCAUE,o904
o928,mayor-of-plaridel-bulacan-o928,"Mayor of Plaridel, Bulacan",executive,city,elected,BULACAN,PLARIDEL,o904
o929,representative-bulacan-o929,"Representative, , Bulacan",legislative,national,elected,BULACAN,,
o930,provincial-board-member-of-bulacan-o930,Provincial Board Member of Bulacan,legislative,provincial,elected,BULACAN,,
o931,vice-governor-of-bulacan-o931,Vice Governor of Bulacan,executive,provincial,elected,BULACAN,,
o932,vice-mayor-of-calumpit-bulacan-o932,"Vice Mayor of Calumpit, Bulacan",executive,city,elected,BULACAN,CALUMPIT,o904
o933,vice-mayor-of-meycauayan-bulacan-o933,"Vice Mayor of Meycauayan, Bulacan",executive,city,elected,BULACAN,MEYCAUAYAN,o904
o934,vice-mayor-of-hagonoy-bulacan-o934,"Vice Mayor of Hagonoy, Bulacan",executive,city,elected,BULACAN,HAGONOY,o904
o935,vice-mayor-of-malolos-bulacan-o935,"Vice Mayor of Malolos, Bulacan",executive,city,elected,BULACAN,MALOLOS,o904
o936,vice-mayor-of-santa-maria-bulacan-o936,"Vice Mayor of Santa Maria, Bulacan",executive,city,elected,BULACAN,SANTA MARIA,o904
o937,vice-mayor-of-baliuag-bulacan-o937,"Vice Mayor of Baliuag, Bulacan",executive,city,elected,BULACAN,BALIUAG,o904
o938,vice-mayor-of-paombong-bulacan-o938,"Vice Mayor of Paombong, Bulacan",executive,city,elected,BULACAN,PAOMBONG,o904
o939,vice-mayor-of-san-miguel-bulacan-o939,"Vice Mayor of San Miguel, Bulacan",executive,city,elected,BULACAN,SAN MIGUEL,o904
o940,vice-mayor-of-san-jose-del-monte-bulacan-o940,"Vice Mayor of San Jose Del Monte, Bulacan",executive,city,elected,BULACAN,SAN JOSE DEL MONTE,o904
o941,vice-mayor-of-pulilan-bulacan-o941,"Vice Mayor of Pulilan, Bulacan",executive,city,elected,BULACAN,PULILAN,o904
o942,vice-mayor-of-norzagaray-bulacan-o942,"Vice Mayor of Norzagaray, Bulacan",executive,city,elected,BULACAN,NORZAGARAY,o904
o943,vice-mayor-of-bocaue-bulacan-o943,"Vice Mayor of Bocaue, Bulacan",executive,city,elected,BULACAN,BOCAUE,o904
o944,vice-mayor-of-plaridel-bulacan-o944,"Vice Mayor of Plaridel, Bulacan",executive,city,elected,BULACAN,PLARIDEL,o904
o945,vice-mayor-of-guiguinto-bulacan-o945,"Vice Mayor of Guiguinto, Bulacan",executive,city,elected,BULACAN,GUIGUINTO,o904
o946,vice-mayor-of-angat-bulacan-o946,"Vice Mayor of Angat, Bulacan",executive,city,elected,BULACAN,ANGAT,o904
o947,vice-mayor-of-bulacan-bulacan-o947,"Vice Mayor of Bulacan, Bulacan",executive,city,elected,BULACAN,BULACAN,o904
o948,vice-mayor-of-bustos-bulacan-o948,"Vice Mayor of Bustos, Bulacan",executive,city,elected,BULACAN,BUSTOS,o904
o949,vice-mayor-of-dona-remedios-trinidad-bulacan-o949,"Vice Mayor of Dona Remedios Trinidad, Bulacan",executive,city,elected,BULACAN,DONA REMEDIOS TRINIDAD,o904
o950,vice-mayor-of-san-ildefonso-bulacan-o950,"Vice Mayor of San Ildefonso, Bulacan",executive,city,elected,BULACAN,SAN ILDEFONSO,o904
o951,vice-mayor-of-pandi-bulacan-o951,"Vice Mayor of Pandi, Bulacan",executive,city,elected,BULACAN,PANDI,o904
o952,vice-mayor-of-marilao-bulacan-o952,"Vice Mayor of Marilao, Bulacan",executive,city,elected,BULACAN,MARILAO,o904
o953,vice-mayor-of-obando-bulacan-o953,"Vice Mayor of Obando, Bulacan",executive,city,elected,BULACAN,OBANDO,o904
o954,vice-mayor-of-balagtas-bulacan-o954,"Vice Mayor of Balagtas, Bulacan",executive,city,elected,BULACAN,BALAGTAS,o904
o955,vice-mayor-of-san-rafael-bulacan-o955,"Vice Mayor of San Rafael, Bulacan",executive,city,elected,BULACAN,SAN RAFAEL,o904
o956,councilor-of-iguig-cagayan-o956,"Councilor of Iguig, Cagayan",legislative,city,elected,CAGAYAN,IGUIG,o985
o957,councilor-of-tuguegarao-cagayan-o957,"Councilor of Tuguegarao, Cagayan",legislative,city,elected,CAGAYAN,TUGUEGARAO,o985
o958,councilor-of-penablanca-cagayan-o958,"Councilor of Penablanca, Cagayan",legislative,city,elected,CAGAYAN,PENABLANCA,o985
o959,councilor-of-lasam-cagayan-o959,"Councilor of Lasam, Cagayan",legislative,city,elected,CAGAYAN,LASAM,o985
o960,councilor-of-buguey-cagayan-o960,"Councilor of Buguey, Cagayan",legislative,city,elected,CAGAYAN,BUGUEY,o985
o961,councilor-of-santo-nino-cagayan-o961,"Councilor of Santo Nino, Cagayan",legislative,city,elected,CAGAYAN,SANTO NINO,o985
o962,councilor-of-gonzaga-cagayan-o962,"Councilor of Gonzaga, Cagayan",legislative,city,elected,CAGAYAN,GONZAGA,o985
o963,councilor-of-calayan-cagayan-o963,"Councilor of Calayan, Cagayan",legislative,city,elected,CAGAYAN,CALAYAN,o985
o964,councilor-of-claveria-cagayan-o964,"Councilor of Claveria, Cagayan",legislative,city,elected,CAGAYAN,CLAVERIA,o985
o965,councilor-of-tuao-cagayan-o965,"Councilor of Tuao, Cagayan",legislative,city,elected,CAGAYAN,TUAO,o985
o966,councilor-of-gattaran-cagayan-o966,"Councilor of Gattaran, Cagayan",legislative,city,elected,CAGAYAN,GATTARAN,o985
o967,councilor-of-piat-cagayan-o967,"Councilor of Piat, Cagayan",legislative,city,elected,CAGAYAN,PIAT,o985
o968,councilor-of-aparri-cagayan-o968,"Councilor of Aparri, Cagayan",legislative,city,elected,CAGAYAN,APARRI,o985
o969,councilor-of-baggao-cagayan-o969,"Councilor of Baggao, Cagayan",legislative,city,elected,CAGAYAN,BAGGAO,o985
o970,councilor-of-ballesteros-cagayan-o970,"Councilor of Ballesteros, Cagayan",legislative,city,elected,CAGAYAN,BALLESTEROS,o985
o971,councilor-of-rizal-cagayan-o971,"Councilor of Rizal, Cagayan",legislative,city,elected,CAGAYAN,RIZAL,o985
o972,councilor-of-camalaniugan-cagayan-o972,"Councilor of Camalaniugan, Cagayan",legislative,city,elected,CAGAYAN,CAMALANIUGAN,o985
o973,councilor-of-lal-lo-cagayan-o973,"Councilor of Lal Lo, Cagayan",legislative,city,elected,CAGAYAN,LAL LO,o985
o974,councilor-of-sanchez-mira-cagayan-o974,"Councilor of Sanchez Mira, Cagayan",legislative,city,elected,CAGAYAN,SANCHEZ MIRA,o985
o975,councilor-of-pamplona-cagayan-o975,"Councilor of Pamplona, Cagayan",legislative,city,elected,CAGAYAN,PAMPLONA,o985
o976,councilor-of-santa-ana-cagayan-o976,"Councilor of Santa Ana, Cagayan",legislative,city,elected,CAGAYAN,SANTA ANA,o985
o977,councilor-of-amulung-cagayan-o977,"Councilor of Amulung, Cagayan",legislative,city,elected,CAGAYAN,AMULUNG,o985
o978,councilor-of-santa-teresita-cagayan-o978,"Councilor of Santa Teresita, Cagayan",legislative,city,elected,CAGAYAN,SANTA TERESITA,o985
o979,councilor-of-enrile-cagayan-o979,"Councilor of Enrile, Cagayan",legislative,city,elected,CAGAYAN,ENRILE,o985
o980,councilor-of-alcala-cagayan-o980,"Councilor of Alcala, Cagayan",legislative,city,elected,CAGAYAN,ALCALA,o985
o981,councilor-of-santa-praxedes-cagayan-o981,"Councilor of Santa Praxedes, Cagayan",legislative,city,elected,CAGAYAN,SANTA PRAXEDES,o985
o982,councilor-of-solana-cagayan-o982,"Councilor of Solana, Cagayan",legislative,city,elected,CAGAYAN,SOLANA,o985
o983,councilor-of-allacapan-cagayan-o983,"Councilor of Allacapan, Cagayan",legislative,city,elected,CAGAYAN,ALLACAPAN,o985
o984,councilor-of-abulug-cagayan-o984,"Councilor of Abulug, Cagayan",legislative,city,elected,CAGAYAN,ABULUG,o985
o985,governor-of-cagayan-o985,Governor of Cagayan,executive,provincial,elected,CAGAYAN,,
o986,mayor-of-lasam-cagayan-o986,"Mayor of Lasam, Cagayan",executive,city,elected,CAGAYAN,LASAM,o985
o987,mayor-of-abulug-cagayan-o987,"Mayor of Abulug, Cagayan",executive,city,elected,CAGAYAN,ABULUG,o985
o988,mayor-of-buguey-cagayan-o988,"Mayor of Buguey, Cagayan",executive,city,elected,CAGAYAN,BUGUEY,o985
o989,mayor-of-alcala-cagayan-o989,"Mayor of Alcala, Cagayan",executive,city,elected,CAGAYAN,ALCALA,o985
o990,mayor-of-claveria-cagayan-o990,"Mayor of Claveria, Cagayan",executive,city,elected,CAGAYAN,CLAVERIA,o985
o991,mayor-of-camalaniugan-cagayan-o991,"Mayor of Camalaniugan, Cagayan",executive,city,elected,CAGAYAN,CAMALANIUGAN,o985
o992,mayor-of-piat-cagayan-o992,"Mayor of Piat, Cagayan",executive,city,elected,CAGAYAN,PIAT,o985
o993,mayor-of-santa-praxedes-cagayan-o993,"Mayor of Santa Praxedes, Cagayan",executive,city,elected,CAGAYAN,SANTA PRAXEDES,o985
o994,mayor-of-solana-cagayan-o994,"Mayor of Solana, Cagayan",executive,city,elected,CAGAYAN,SOLANA,o985
o995,mayor-of-amulung-cagayan-o995,"Mayor of Amulung, Cagayan",executive,city,elected,CAGAYAN,AMULUNG,o985
o996,mayor-of-rizal-cagayan-o996,"Mayor of Rizal, Cagayan",executive,city,elected,CAGAYAN,RIZAL,o985
o997,mayor-of-sanchez-mira-cagayan-o997,"Mayor of Sanchez Mira, Cagayan",executive,city,elected,CAGAYAN,SANCHEZ MIRA,o985
o998,mayor-of-santa-teresita-cagayan-o998,"Mayor of Santa Teresita, Cagayan",executive,city,elected,CAGAYAN,SANTA TERESITA,o985
o999,mayor-of-gonzaga-cagayan-o999,"Mayor of Gonzaga, Cagayan",executive,city,elected,CAGAYAN,GONZAGA,o985
o1000,mayor-of-calayan-cagayan-o1000,"Mayor of Calayan, Cagayan",executive,city,elected,CAGAYAN,CALAYAN,o985
o1001,mayor-of-tuao-cagayan-o1001,"Mayor of Tuao, Cagayan",executive,city,elected,CAGAYAN,TUAO,o985
o1002,mayor-of-gattaran-cagayan-o1002,"Mayor of Gattaran, Cagayan",executive,city,elected,CAGAYAN,GATTARAN,o985
o1003,mayor-of-allacapan-cagayan-o1003,"Mayor of Allacapan, Cagayan",executive,city,elected,CAGAYAN,ALLACAPAN,o985
o1004,mayor-of-santo-nino-cagayan-o1004,"Mayor of Santo Nino, Cagayan",executive,city,elected,CAGAYAN,SANTO NINO,o985
o1005,mayor-of-lal-lo-cagayan-o1005,"Mayor of Lal Lo, Cagayan",executive,city,elected,CAGAYAN,LAL LO,o985
o1006,mayor-of-baggao-cagayan-o1006,"Mayor of Baggao, Cagayan",executive,city,elected,CAGAYAN,BAGGAO,o985
o1007,mayor-of-santa-ana-cagayan-o1007,"Mayor of Santa Ana, Cagayan",executive,city,elected,CAGAYAN,SANTA ANA,o985
o1008,mayor-of-pamplona-cagayan-o1008,"Mayor of Pamplona, Cagayan",executive,city,elected,CAGAYAN,PAMPLONA,o985
o1009,mayor-of-penablanca-cagayan-o1009,"Mayor of Penablanca, Cagayan",executive,city,elected,CAGAYAN,PENABLANCA,o985
o1010,mayor-of-tuguegarao-cagayan-o1010,"Mayor of Tuguegarao, Cagayan",executive,city,elected,CAGAYAN,TUGUEGARAO,o985
o1011,mayor-of-iguig-cagayan-o1011,"Mayor of Iguig, Cagayan",executive,city,elected,CAGAYAN,IGUIG,o985
o1012,mayor-of-aparri-cagayan-o1012,"Mayor of Aparri, Cagayan",executive,city,elected,CAGAYAN,APARRI,o985
o1013,mayor-of-enrile-cagayan-o1013,"Mayor of Enrile, Cagayan",executive,city,elected,CAGAYAN,ENRILE,o985
o1014,mayor-of-ballesteros-cagayan-o1014,"Mayor of Ballesteros, Cagayan",executive,city,elected,CAGAYAN,BALLESTEROS,o985
o1015,representative-cagayan-o1015,"Representative, , Cagayan",legislative,national,elected,CAGAYAN,,
o1016,provincial-board-member-of-cagayan-o1016,Provincial Board Member of Cagayan,legislative,provincial,elected,CAGAYAN,,
o1017,vice-governor-of-cagayan-o1017,Vice Governor of Cagayan,executive,provincial,elected,CAGAYAN,,
o1018,vice-mayor-of-claveria-cagayan-o1018,"Vice Mayor of Claveria, Cagayan",executive,city,elected,CAGAYAN,CLAVERIA,o985
o1019,vice-mayor-of-santa-praxedes-cagayan-o1019,"Vice Mayor of Santa Praxedes, Cagayan",executive,city,elected,CAGAYAN,SANTA PRAXEDES,o985
o1020,vice-mayor-of-buguey-cagayan-o1020,"Vice Mayor of Buguey, Cagayan",executive,city,elected,CAGAYAN,BUGUEY,o985
o1021,vice-mayor-of-camalaniugan-cagayan-o1021,"Vice Mayor of Camalaniugan, Cagayan",executive,city,elected,CAGAYAN,CAMALANIUGAN,o985
o1022,vice-mayor-of-abulug-cagayan-o1022,"Vice Mayor of Abulug, Cagayan",executive,city,elected,CAGAYAN,ABULUG,o985
o1023,vice-mayor-of-sanchez-mira-cagayan-o1023,"Vice Mayor of Sanchez Mira, Cagayan",executive,city,elected,CAGAYAN,SANCHEZ MIRA,o985
o1024,vice-mayor-of-lal-lo-cagayan-o1024,"Vice Mayor of Lal Lo, Cagayan",executive,city,elected,CAGAYAN,LAL LO,o985
o1025,vice-mayor-of-tuguegarao-cagayan-o1025,"Vice Mayor of Tuguegarao, Cagayan",executive,city,elected,CAGAYAN,TUGUEGARAO,o985
o1026,vice-mayor-of-santo-nino-cagayan-o1026,"Vice Mayor of Santo Nino, Cagayan",executive,city,elected,CAGAYAN,SANTO NINO,o985
o1027,vice-mayor-of-lasam-cagayan-o1027,"Vice Mayor of Lasam, Cagayan",executive,city,elected,CAGAYAN,LASAM,o985
o1028,vice-mayor-of-calayan-cagayan-o1028,"Vice Mayor of Calayan, Cagayan",executive,city,elected,CAGAYAN,CALAYAN,o985
o1029,vice-mayor-of-piat-cagayan-o1029,"Vice Mayor of Piat, Cagayan",executive,city,elected,CAGAYAN,PIAT,o985
o1030,vice-mayor-of-rizal-cagayan-o1030,"Vice Mayor of Rizal, Cagayan",executive,city,elected,CAGAYAN,RIZAL,o985
o1031,vice-mayor-of-enrile-cagayan-o1031,"Vice Mayor of Enrile, Cagayan",executive,city,elected,CAGAYAN,ENRILE,o985
o1032,vice-mayor-of-solana-cagayan-o1032,"Vice Mayor of Solana, Cagayan",executive,city,elected,CAGAYAN,SOLANA,o985
o1033,vice-mayor-of-santa-teresita-cagayan-o1033,"Vice Mayor of Santa Teresita, Cagayan",executive,city,elected,CAGAYAN,SANTA TERESITA,o985
o1034,vice-mayor-of-iguig-cagayan-o1034,"Vice Mayor of Iguig, Cagayan",executive,city,elected,CAGAYAN,IGUIG,o985
o1035,vice-mayor-of-amulung-cagayan-o1035,"Vice Mayor of Amulung, Cagayan",executive,city,elected,CAGAYAN,AMULUNG,o985
o1036,vice-mayor-of-santa-ana-cagayan-o1036,"Vice Mayor of Santa Ana, Cagayan",executive,city,elected,CAGAYAN,SANTA ANA,o985
